,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
980,when did the mint start making proof sets,1936,1936,1.0,0.3080112934112549,54,4,50
981,when did the affordable healthcare act go into effect,"March 23, 2010",2010,0.5,0.2633779048919678,55,4,51
982,the first vice president of india who became the president later,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,1.0,0.40454959869384766,65,12,53
983,who played cindy brady in a very brady christmas,Jennifer Runyon,Jennifer Runyon,1.0,0.370053768157959,59,5,54
984,what episode of american dad is krampus on,the eighth episode of the tenth season,"Season 9, Episode 8 - Minstrel Krampus",0.3636363636363636,0.44524550437927246,66,15,51
985,when was the last time world cup was held in england,1966,1966,1.0,0.34583282470703125,58,4,54
986,what type of car does dwight schrute drive,1987 Pontiac Trans Am,Pontiac Trans Am,0.8571428571428571,0.3731532096862793,59,6,53
987,what is apollo the god of in roman mythology,music,"Sun, light, music, healing, prophecy, poetry, and more",0.2222222222222222,0.5066781044006348,68,8,52
988,what do you get with diablo 3 ultimate evil edition,the original console version of Diablo III,Diablo 3 Ultimate Evil Edition includes the base game and the Reaper of Souls expansion pack.,0.2,0.4812493324279785,75,11,54
989,where did the chinese tallow tree come from,eastern Asia,China,0.0,0.37792015075683594,54,3,51
990,the virus in rise of the planet of the apes,ALZ-113,Simian Flu,0.0,0.3491556644439697,58,5,53
991,one major difference in the hellenistic and the classical sculpture is,"Common people, women, children, animals and domestic scenes became acceptable subjects for sculpture",movement,0.0,0.330763578414917,58,4,55
992,who used the term element for the first time,Plato,Stahl,0.0,0.31821227073669434,55,10,51
993,how many times have patriots been to the superbowl,nine times,11 times,0.5,0.29980039596557617,57,3,53
994,who is credited with the first idea of a nuclear atom,Ernest Rutherford,Ernest Rutherford,1.0,0.41315603256225586,59,6,53
995,who are the twins in better call saul,The Sklar brothers,Jimmy (Saul) and Chuck McGill,0.0,0.35134434700012207,61,6,51
996,when did america become the united states of america,1776,1776,1.0,0.30300354957580566,55,4,51
997,who has sold the most albums world wide,The Beatles, The Beatles ,1.0,0.2789907455444336,54,4,50
998,who plays laura croft in tomb raider 2018,Alicia Vikander,Alicia Vikander,1.0,0.41326308250427246,62,7,55
999,how many centuries of rohit sharma in international cricket,24,3,0.0,0.3856382369995117,56,3,53
