,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
977,the four essential elements for life are _,Freedom of speech,"carbon, hydrogen, oxygen, nitrogen",0.0,0.47177886962890625,59,27,150
978,when is the last time england got to the semi final,1990,2018,0.0,0.3513047695159912,58,12,162
979,who is the singing voice of jasmine in aladdin,Maria Lea Carmen Imutan Salonga,Lea Salonga,0.5714285714285715,0.28622865676879883,58,18,156
980,when did the mint start making proof sets,1936,1936,1.0,0.33087873458862305,54,12,150
981,when did the affordable healthcare act go into effect,"March 23, 2010","March 23, 2010",1.0,0.5386629104614258,60,17,153
982,the first vice president of india who became the president later,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,1.0,0.45200228691101074,65,36,159
983,who played cindy brady in a very brady christmas,Jennifer Runyon,Jennifer Runyon,1.0,0.32385873794555664,59,15,162
984,what episode of american dad is krampus on,the eighth episode of the tenth season,"Season 10, Episode 8",0.4444444444444445,0.4087245464324951,60,27,153
985,when was the last time world cup was held in england,1966,1966,1.0,0.33118414878845215,58,12,162
986,what type of car does dwight schrute drive,1987 Pontiac Trans Am,Trans-Am,0.0,0.40018534660339355,57,14,159
987,what is apollo the god of in roman mythology,music,"sun, light, music, poetry",0.4,0.3793196678161621,61,31,156
988,what do you get with diablo 3 ultimate evil edition,the original console version of Diablo III,"Diablo 3 Ultimate Evil Edition typically includes the base game, Reaper of Souls expansion, and some bonus in-game content.",0.16666666666666666,0.5513124465942383,81,59,162
989,where did the chinese tallow tree come from,eastern Asia,Asia,0.6666666666666666,0.31647229194641113,54,9,153
990,the virus in rise of the planet of the apes,ALZ-113,modified ALZ-113 virus,0.5,0.3512744903564453,61,15,159
991,one major difference in the hellenistic and the classical sculpture is,"Common people, women, children, animals and domestic scenes became acceptable subjects for sculpture",Subject matter and style,0.11764705882352941,0.36098217964172363,61,16,165
992,who used the term element for the first time,Plato,Ancient Greeks,0.0,0.37865281105041504,56,17,153
993,how many times have patriots been to the superbowl,nine times,11,0.0,0.33861851692199707,56,12,159
994,who is credited with the first idea of a nuclear atom,Ernest Rutherford,Ernest Rutherford,1.0,0.3268594741821289,59,16,159
995,who are the twins in better call saul,The Sklar brothers,Jimmy and Chuck McGill,0.0,0.30655908584594727,57,18,153
996,when did america become the united states of america,1776,1776,1.0,0.42983102798461914,55,17,153
997,who has sold the most albums world wide,The Beatles,The Beatles,1.0,0.36361098289489746,54,12,150
998,who plays laura croft in tomb raider 2018,Alicia Vikander,Alicia Vikander,1.0,0.35675501823425293,62,21,165
999,how many centuries of rohit sharma in international cricket,24,4,0.0,0.3315267562866211,56,9,159
