,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
988,what is apollo the god of in roman mythology,music,"Sun, light, music, and prophecy",0.33333333333333337,0.3871622085571289,63,10,53
989,what do you get with diablo 3 ultimate evil edition,the original console version of Diablo III,Diablo 3 base game and expansion Reaper of Souls,0.26666666666666666,0.5766816139221191,68,7,55
990,where did the chinese tallow tree come from,eastern Asia,China,0.0,0.3603091239929199,55,3,52
991,the virus in rise of the planet of the apes,ALZ-113,Simian Flu,0.0,0.33940553665161133,59,6,54
992,one major difference in the hellenistic and the classical sculpture is,"Common people, women, children, animals and domestic scenes became acceptable subjects for sculpture",Subject matter and style,0.11764705882352941,0.35875725746154785,62,3,56
993,who used the term element for the first time,Plato,Humphry Davy,0.0,0.4034860134124756,59,6,52
994,how many times have patriots been to the superbowl,nine times,11,0.0,0.2602572441101074,57,3,54
995,who is credited with the first idea of a nuclear atom,Ernest Rutherford,Ernest Rutherford,1.0,0.3329620361328125,60,6,54
996,who are the twins in better call saul,The Sklar brothers,Lalo and Marco Salamanca,0.0,0.46453046798706055,61,7,52
997,when did america become the united states of america,1776,"July 4, 1776",0.5,0.41629791259765625,61,4,52
998,who has sold the most albums world wide,The Beatles,The Beatles,1.0,0.36627674102783203,55,4,51
999,who plays laura croft in tomb raider 2018,Alicia Vikander,Alicia Vikander,1.0,0.3960001468658447,63,7,56
