,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
872,who plays adam's mom on man with a plan,Swoosie Kurtz,Swoosie Kurtz,1.0,0.6628754138946533,88,26,55
873,who owns mgm resorts international in las vegas,Tracinda Corporation,"MGM Resorts International is a publicly traded company, so it is owned by its shareholders.",0.0,0.4713327884674072,72,26,54
874,what does thou shalt not bear false witness against thy neighbour mean,perjury,Do not lie about others.,0.0,1.4585342407226562,150,70,57
875,who won fifa world cup 2018 final match,France,France,1.0,0.5079941749572754,75,26,56
876,when did delegates begin to sign the completed document,"September 17, 1787","August 2, 1776",0.0,0.5815389156341553,81,26,54
877,within the townships created by the land ordinance of 1785 one section was set aside for,the maintenance of public schools,schools.,0.4,0.3224453926086426,66,7,64
878,when was the last time browns had a winning record,1994,2007,0.0,0.679912805557251,90,30,56
879,when does the latest riverdale episode come out,"May 16, 2018","The latest episode of Riverdale typically airs on Friday at 9/8c on The CW. However, the air date may vary on different platforms.",0.08695652173913045,0.5665252208709717,85,37,54
880,who is morgan freeman in the lego movie,Vitruvius,Vitruvius,1.0,0.771207332611084,79,26,56
881,when was the eiffel tower finished being built,15 March 1889,"March 15, 1889",1.0,0.5551409721374512,81,26,55
882,who was the first president identified as a democrat,Andrew Jackson,Andrew Jackson,1.0,0.45439934730529785,70,16,54
883,where is promontory point utah on a map,in Box Elder County,"It is located in Box Elder County, Utah.",0.6666666666666666,1.47640061378479,144,46,56
884,who came up with the 2nd law of thermodynamics,Sadi Carnot,Rudolf Clausius,0.0,0.5527706146240234,81,22,57
885,who played penny in lost in space 2018,Mina Sundwall,Mina Sundwall,1.0,0.5523030757904053,76,12,55
886,when did mike trout come into the league,"July 8, 2011",2011,0.5,0.564023494720459,77,22,53
887,the central dogma of molecular biology concerns the,flow of genetic information within a biological system,transcription and translation processes involved in gene expression.,0.0,0.3989558219909668,64,11,54
888,how many episodes of beyblade burst god are there,48,51 episodes,0.0,0.47470951080322266,74,18,55
889,where is the chichen itza located in mexico,"Tinúm Municipality, Yucatán State, Mexico",Chichen Itza is located in the Yucatan Peninsula of Mexico.,0.14285714285714285,0.469970703125,70,24,55
890,where did the invasion of normandy take place,6 June 1944,France,0.0,0.3859696388244629,68,22,54
891,the hobbit desolation of smaug bard's son,John Bell,"Bard's son in ""The Desolation of Smaug"" is Bain.[:,:,【Bain】.",0.0,0.5454757213592529,79,27,56
892,what law describes how a planet orbits the sun,laws of planetary motion,Kepler's Laws of Planetary Motion describe how a planet orbits the Sun.,0.5714285714285715,2.5116496086120605,229,129,54
893,other than water what is the most important ingredient of brown stock,bones,bones,1.0,0.45296669006347656,76,20,57
894,who played buck rogers in the 25th century,Gil Gerard,Gil Gerard,1.0,0.6247258186340332,92,17,56
895,where is the ryder cup golf tournament being played,"on the Albatros Course of Le Golf National in Saint-Quentin-en-Yvelines, a suburb southwest of Paris","Whistling Straits, Wisconsin",0.0,0.7010321617126465,90,37,55
896,how far south does the san andreas fault run,southern California,INDIO,0.0,0.6626975536346436,92,36,55
897,who does phoebe from charmed end up with,Coop,Phoebe from Charmed ends up with her husband Coop.,0.19999999999999998,0.39559459686279297,70,23,56
898,why is it called air on a g string,"transposed down so that it can be played entirely on a violin's lowest string, i.e., the G string","Because it is an arrangement of Bach's ""Orchestral Suite No. 3 in D Major"" for solo violin and string orchestra, specifically the second movement known as the ""Air"" that is often played on the G string.",0.2916666666666667,1.6871953010559082,175,82,54
899,how many countries are still in the british commonwealth,53,There are 54 countries in the British Commonwealth.,0.0,0.6809639930725098,96,47,55
900,what is an example of a radical in chemistry,hydroxyl radical (HO•),An example of a radical in chemistry is the hydroxyl radical (·OH). This is a highly reactive species involved in many oxidation reactions.,0.18181818181818182,0.5783572196960449,83,17,54
901,who was portrayed as the anderson brothers cousin,Ric Flair,Oscar,0.0,2.665391683578491,72,15,54
902,the stimulus for the formation of a platelet plug or a blood clot is,endothelial injury,The stimulus for the formation of a platelet plug or a blood clot is damage to a blood vessel.,0.0,2.0192267894744873,215,57,60
903,who became the first pope of the roman catholic church,St Peter,Saint Peter became the first pope of the Roman Catholic Church.,0.1818181818181818,0.5080375671386719,67,117,55
904,who is the song we belong together about,a woman's desperation for her former lover to return,"The song ""We Belong Together"" by Mariah Carey is about her then-ex-husband Tommy Mottola.",0.09523809523809525,0.5444920063018799,77,38,53
905,dividing up africa among european countries was the goal of the,Berlin Conference of 1884,Berlin Conference.,0.6666666666666666,0.31758999824523926,60,10,57
906,what player in the nfl has the most rings,Bill Belichick,Tom Brady,0.0,0.9841854572296143,124,17,54
907,when will the 2018 nba all stars be announced,"January 18, 2018","January 23, 2018",0.6666666666666666,0.6504504680633545,86,42,57
908,where is the northern highland rim in tennessee,encountered a few miles north of Nashville and extends to the Kentucky border,Central Tennessee,0.0,0.8437104225158691,106,51,55
909,which english comedian became the first moomba king in 1967,Robert Morley,English comedian Bob Hope became the first Moomba Monarch in 1967.,0.0,0.47712135314941406,74,9,58
910,who sings bring me back to life with evanescence,Paul McCoy of the band 12 Stones,Paul McCoy of 12 Stones,0.9090909090909091,0.6193459033966064,91,51,57
911,when is celebrity big brother coming to cbs,"February 7, 2018","I'm sorry, I cannot provide real-time information. It's best to check the CBS website or other reliable sources for the most up-to-date information on when Celebrity Big Brother will be airing on CBS.",0.0,0.796095609664917,95,40,54
912,when is dragon ball super 130 episode coming out,"March 18, 2018","March 18, 2018",1.0,0.5847461223602295,83,47,55
913,zones of upwelling near the shores of land masses have high primary production because such zones,"are rich in nutrients, including nitrate, phosphate and silicic acid",support a diverse and productive marine ecosystem.,0.125,1.8744659423828125,158,94,63
914,when do birth of the dragon come out,"August 25, 2017","August 25, 2017",1.0,0.5700180530548096,79,19,53
915,what poem is engraved on the statue of liberty,"""The New Colossus","The poem engraved on the Statue of Liberty is called ""The New Colossus"" by Emma Lazarus.",0.2666666666666667,0.4938335418701172,76,190,54
916,what is the fifth letter of the greek alphabet,epsilon,ε,0.0,0.5619380474090576,79,13,55
917,who did greece beat to win euro 2004,Portugal,Portugal,1.0,0.4855830669403076,72,15,56
918,what speed does the space shuttle re-enter earth,100 km,"17,500 miles per hour",0.0,0.7533152103424072,94,39,54
919,who does the voice of diane on family guy,Lori Alan,Lori Alan,1.0,0.5253329277038574,80,40,55
920,who is the second robot in i am frankie,Andrew,EGGY,0.0,0.5711081027984619,74,19,55
921,where is the final of u17 world cup,India,UNKNOWN,0.0,1.3166429996490479,128,39,54
922,when did the lion king movie come out,1994,"June 15, 1994",0.5,0.6322312355041504,77,25,53
923,what kind of milk is gouda cheese made from,cow's milk,cow's milk,1.0,0.5358402729034424,74,18,56
924,who plays lord elrond in lord of the rings,Hugo Wallace Weaving,Hugo Weaving,0.8,0.5478715896606445,82,32,56
925,who won season 5 of america's got talent,Michael Grimm,Michael Grimm,1.0,1.8419978618621826,75,20,55
926,the current chief of naval staff in nigeria,Ibok Ekwe Ibas,Vice Admiral Awwal Zubairu Gambo,0.0,0.6528785228729248,86,34,53
927,who won the womens battle royal wrestlemania 34,Naomi,Naomi,1.0,0.5433259010314941,75,19,56
928,the news print paper is obtained from which state in india,Madhya Pradesh,Kerala,0.0,0.5465164184570312,76,20,56
929,who plays henry on once upon a time season 7,Andrew J. West,Andrew J. West,1.0,0.6335160732269287,82,22,57
930,when did english merchants form the east india company,31 December 1600,1600,0.5,0.5068824291229248,72,16,54
931,who is the football coach at georgia southern,Chad Lunsford,The football coach at Georgia Southern is Chad Lunsford.,0.4,0.4165825843811035,66,17,54
932,when did medicare begin in the united states,1966,1965,0.0,0.5926427841186523,80,68,54
933,where does a baker's cyst come from,knee arthritis,It comes from excess fluid in a bursa behind the knee joint.,0.16666666666666669,1.0921101570129395,125,57,53
934,who has the most triple-doubles ever in the nba,Oscar Robertson,Oscar Robertson,1.0,0.5587084293365479,84,28,57
935,who died from the movie fast and furious,Paul Walker,Paul Walker,1.0,0.9391295909881592,106,44,53
936,where is the big 12 baseball tournament held,"at Chickasaw Bricktown Ballpark in Oklahoma City, Oklahoma","Chickasaw Bricktown Ballpark, Oklahoma City, Oklahoma",0.8571428571428571,0.7442853450775146,93,39,54
937,who is the chairman of the lok sabha,the Vice President of India,Speaker,0.0,0.467104434967041,68,45,54
938,where did mark get his information to write his gospel,"a variety of pre-existing sources, such as conflict stories (Mark 2:1–3:6), apocalyptic discourse (4:1–35), and collections of sayings","Oral traditions, eyewitnesses, possibly Peter",0.0,1.0384607315063477,96,110,55
939,who played the beast in the movie shot caller,Holt McCallany,Holt McCallany,1.0,0.552074670791626,80,27,54
940,who plays the frog on gnomeo and juliet,Ashley Jensen,Ashley Jensen,1.0,0.5590813159942627,78,19,55
941,who was the pale rider supposed to be,Death,DEATH,1.0,0.9638571739196777,113,92,53
942,guy who played opie on sons of anarchy,Ryan Douglas Hurst,Ryan Hurst,0.8,0.506129264831543,78,22,56
943,who does the green arrow marry in the comics,Black Canary,"In the comics, Green Arrow marries Dinah Lance, also known as Black Canary.",0.2857142857142857,0.4994468688964844,72,11,54
944,who did the peoples party nominate for president in 1892,James B. Weaver,James B. Weaver,1.0,0.515967607498169,80,23,57
945,who took the israelites to the promised land,Joshua,Moses led the Israelites to the Promised Land.,0.0,0.480226993560791,67,16,55
946,what is the meaning of sap erp system,enterprise resource planning software,Enterprise Resource Planning software system by SAP.,0.7272727272727273,0.8829467296600342,105,56,54
947,when did ha long bay become a world heritage site,1994,1994,1.0,0.430788516998291,74,21,55
948,who sang the original version of red red wine,Neil Diamond,Neil Diamond,1.0,0.4639289379119873,74,20,54
949,who appoints the governor and deputy governors of rbi,The Government of India,Government of India,1.0,2.603501558303833,81,22,56
950,who voices the bears in we bare bears,Eric Edelstein,"Eric Edelstein, Bobby Moynihan, Demetri Martin",0.5,0.8538661003112793,103,50,53
951,who was amy dowden partner on strictly 2017,comedian Brian Conley,Brian Conley,0.8,0.5652194023132324,81,25,56
952,who played the bird woman in mary poppins,Jane Darwell,Jane Darwell,1.0,0.5263526439666748,74,20,54
953,where did the phrase when pigs fly come from,Scottish proverb,It originated in England in the early 19th century as pigs were thought to be unable to fly.,0.0,1.285383939743042,132,76,54
954,where is the setting for leave it to beaver,United States,"Hollywood, California",0.0,0.6691000461578369,92,22,55
955,where did clap and a half come from,Patrick reclaimed from his seventh grade Social Studies teacher,Popularized by a YouTube comedy channel Good Neighbor.,0.0,0.9656291007995605,122,113,53
956,scientist who lost life in their own discovery,Marie Curie,Marie Curie,1.0,0.7874462604522705,108,31,54
957,who wrote the song i will follow him,Norman Gimbel,"The song ""I Will Follow Him"" was written by Franck Pourcel, Paul Mauriat, Arthur Altman, and Norman Gimbel.",0.21052631578947367,0.6322066783905029,82,40,53
958,snow white and the huntsman movie heroine name,Kristen Stewart,Snow White,0.0,0.6006512641906738,75,23,54
959,how many teams from asia will qualify for world cup 2018,five,5 teams from Asia will qualify for the 2018 World Cup.,0.0,0.4460005760192871,72,37,58
960,who would take over if the president dies,Vice President,Vice President,1.0,0.4872584342956543,74,22,53
961,who does the voice of dory in finding dory,Ellen DeGeneres,Ellen DeGeneres,1.0,0.4572947025299072,80,22,56
962,when do we vote for a new governor in california,"November 6, 2018",November 2022,0.4,0.6934013366699219,95,58,55
963,when does season 5 of the blacklist come out,"November 15, 2017","September 27, 2017",0.3333333333333333,0.5583581924438477,82,29,55
964,who discovered that animals were made of cells,Henri Dutrochet,Theodor Schwann,0.0,1.2835702896118164,143,18,53
965,who plays sherman in mr peabody and sherman,Max Charles,Ty Burrell,0.0,0.6771314144134521,85,25,57
966,who plays oz in oz the great and powerful,James Franco,James Franco,1.0,0.4712038040161133,74,26,54
967,when was the last superbowl the cowboys won,1995,"Super Bowl XXX - January 28, 1996",0.0,0.8755300045013428,104,24,55
968,what do you mean by analysis and design,"Systems analysis, a method of studying a system by examining its component parts and their interactions",Analysis and design refer to the stages where requirements are understood and a solution is devised accordingly.,0.1379310344827586,4.741491794586182,208,88,53
969,where was ross and emily's wedding filmed,"on locations in London, and in front of a live studio audience at The Fountain Studios","Ross and Emily's wedding on the TV show ""Friends"" was filmed at a church in London, England.",0.3448275862068965,0.5155720710754395,77,17,55
970,who has the executive power in south carolina,the governor,"In South Carolina, the executive power is held by the Governor.",0.19999999999999998,0.44345760345458984,67,13,54
971,when did the first pacific rim come out,2013,2013,1.0,0.5886893272399902,71,32,54
972,when is the start of the 2018 nba season,"October 16, 2018","October 16, 2018",1.0,0.5847477912902832,85,25,57
973,who sings i dreamed a dream in les miserables,the character Fantine,"""I Dreamed a Dream"" in Les Misérables is sung by the character Fantine.",0.3076923076923077,0.5155572891235352,74,18,55
974,when did the last harry potter movie come out in theaters,2011,"July 15, 2011",0.5,0.7465882301330566,101,43,58
975,when did old 10p go out of circulation,January 2013,June 1993,0.0,0.5189909934997559,77,29,55
976,where is the origin of the frontalis muscle,Galea aponeurotica,Galea aponeurotica,1.0,0.7392048835754395,92,26,54
977,the four essential elements for life are _,Freedom of speech,"Carbon, hydrogen, oxygen, nitrogen",0.0,0.6925525665283203,79,26,53
978,when is the last time england got to the semi final,1990,2018 FIFA World Cup,0.0,0.6986525058746338,95,34,57
979,who is the singing voice of jasmine in aladdin,Maria Lea Carmen Imutan Salonga,Lea Salonga,0.5714285714285715,0.4917447566986084,77,25,55
980,when did the mint start making proof sets,1936,1936,1.0,0.4610729217529297,70,18,53
981,when did the affordable healthcare act go into effect,"March 23, 2010",2014,0.0,0.8721432685852051,93,68,54
982,the first vice president of india who became the president later,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,1.0,0.6865055561065674,90,156,56
983,who played cindy brady in a very brady christmas,Jennifer Runyon,Jennifer Runyon,1.0,0.4812581539154053,76,19,57
984,what episode of american dad is krampus on,the eighth episode of the tenth season,"Krampus appears in the episode ""Minstrel Krampus"" in Season 10 of American Dad.",0.35294117647058826,0.593858003616333,75,31,54
985,when was the last time world cup was held in england,1966,1966,1.0,0.5269582271575928,79,22,57
986,what type of car does dwight schrute drive,1987 Pontiac Trans Am,Pontiac Trans Am,0.8571428571428571,0.5339839458465576,75,30,56
987,what is apollo the god of in roman mythology,music,"Sun, light, healing, music, poetry, and prophecy",0.25,0.6436495780944824,92,35,55
988,what do you get with diablo 3 ultimate evil edition,the original console version of Diablo III,Diablo 3 Ultimate Evil Edition includes Diablo 3 base game and Reaper of Souls expansion.,0.19047619047619044,1.0184600353240967,117,47,57
989,where did the chinese tallow tree come from,eastern Asia,"The Chinese tallow tree (Triadica sebifera) is native to eastern Asia, specifically China and Japan.",0.25,0.5849223136901855,79,77,54
990,the virus in rise of the planet of the apes,ALZ-113,ALZ-113,1.0,0.8770771026611328,109,109,56
991,one major difference in the hellenistic and the classical sculpture is,"Common people, women, children, animals and domestic scenes became acceptable subjects for sculpture",Realism vs. Idealism,0.0,0.8002643585205078,111,52,58
992,who used the term element for the first time,Plato,Empedocles,0.0,0.6322579383850098,78,35,54
993,how many times have patriots been to the superbowl,nine times,11,0.0,0.5116713047027588,74,18,56
994,who is credited with the first idea of a nuclear atom,Ernest Rutherford,Ernest Rutherford,1.0,0.5178275108337402,77,15,56
995,who are the twins in better call saul,The Sklar brothers,"Lalo, Leonel, and Marco Salamanca",0.0,0.659489631652832,88,49,54
996,when did america become the united states of america,1776,"July 4, 1776",0.5,0.6372365951538086,88,33,54
997,who has sold the most albums world wide,The Beatles,The Beatles,1.0,0.6281156539916992,81,27,53
998,who plays laura croft in tomb raider 2018,Alicia Vikander,Alicia Vikander,1.0,0.6262495517730713,81,12,58
999,how many centuries of rohit sharma in international cricket,24,40,0.0,0.4933760166168213,72,49,56
